label,text
36,Symtoms are  chills  fatigue  weight_loss  cough  high_fever  breathlessness  sweating  loss_of_appetite  mild_fever  yellowing_of_eyes  swelled_lymph_nodes  malaise  phlegm  chest_pain  blood_in_sputum nan nan
36,Symtoms are  chills  vomiting  weight_loss  cough  high_fever  breathlessness  sweating  loss_of_appetite  mild_fever  yellowing_of_eyes  swelled_lymph_nodes  malaise  phlegm  chest_pain  blood_in_sputum nan nan
36,Symtoms are  chills  vomiting  fatigue  cough  high_fever  breathlessness  sweating  loss_of_appetite  mild_fever  yellowing_of_eyes  swelled_lymph_nodes  malaise  phlegm  chest_pain  blood_in_sputum nan nan
36,Symtoms are  chills  vomiting  fatigue  weight_loss  high_fever  breathlessness  sweating  loss_of_appetite  mild_fever  yellowing_of_eyes  swelled_lymph_nodes  malaise  phlegm  chest_pain  blood_in_sputum nan nan
36,Symtoms are  chills  vomiting  fatigue  weight_loss  cough  breathlessness  sweating  loss_of_appetite  mild_fever  yellowing_of_eyes  swelled_lymph_nodes  malaise  phlegm  chest_pain  blood_in_sputum nan nan
36,Symtoms are  chills  vomiting  fatigue  weight_loss  cough  high_fever  sweating  loss_of_appetite  mild_fever  yellowing_of_eyes  swelled_lymph_nodes  malaise  phlegm  chest_pain  blood_in_sputum nan nan
36,Symtoms are  chills  vomiting  fatigue  weight_loss  cough  high_fever  breathlessness  loss_of_appetite  mild_fever  yellowing_of_eyes  swelled_lymph_nodes  malaise  phlegm  chest_pain  blood_in_sputum nan nan
10,Symtoms are  continuous_sneezing  chills  fatigue  cough  high_fever  headache  swelled_lymph_nodes  malaise  phlegm  throat_irritation  redness_of_eyes  sinus_pressure  runny_nose  congestion  chest_pain  loss_of_smell  muscle_pain
10,Symtoms are  continuous_sneezing  chills  fatigue  cough  high_fever  headache  swelled_lymph_nodes  malaise  phlegm  throat_irritation  redness_of_eyes  sinus_pressure  runny_nose  congestion  chest_pain  loss_of_smell  muscle_pain
10,Symtoms are  chills  fatigue  cough  high_fever  headache  swelled_lymph_nodes  malaise  phlegm  throat_irritation  redness_of_eyes  sinus_pressure  runny_nose  congestion  chest_pain  loss_of_smell  muscle_pain nan
10,Symtoms are  continuous_sneezing  fatigue  cough  high_fever  headache  swelled_lymph_nodes  malaise  phlegm  throat_irritation  redness_of_eyes  sinus_pressure  runny_nose  congestion  chest_pain  loss_of_smell  muscle_pain nan
10,Symtoms are  continuous_sneezing  chills  cough  high_fever  headache  swelled_lymph_nodes  malaise  phlegm  throat_irritation  redness_of_eyes  sinus_pressure  runny_nose  congestion  chest_pain  loss_of_smell  muscle_pain nan
10,Symtoms are  continuous_sneezing  chills  fatigue  high_fever  headache  swelled_lymph_nodes  malaise  phlegm  throat_irritation  redness_of_eyes  sinus_pressure  runny_nose  congestion  chest_pain  loss_of_smell  muscle_pain nan
10,Symtoms are  continuous_sneezing  chills  fatigue  cough  headache  swelled_lymph_nodes  malaise  phlegm  throat_irritation  redness_of_eyes  sinus_pressure  runny_nose  congestion  chest_pain  loss_of_smell  muscle_pain nan
10,Symtoms are  continuous_sneezing  chills  fatigue  cough  high_fever  swelled_lymph_nodes  malaise  phlegm  throat_irritation  redness_of_eyes  sinus_pressure  runny_nose  congestion  chest_pain  loss_of_smell  muscle_pain nan
10,Symtoms are  continuous_sneezing  chills  fatigue  cough  high_fever  headache  malaise  phlegm  throat_irritation  redness_of_eyes  sinus_pressure  runny_nose  congestion  chest_pain  loss_of_smell  muscle_pain nan
10,Symtoms are  continuous_sneezing  chills  fatigue  cough  high_fever  headache  swelled_lymph_nodes  phlegm  throat_irritation  redness_of_eyes  sinus_pressure  runny_nose  congestion  chest_pain  loss_of_smell  muscle_pain nan
34,Symtoms are  chills  fatigue  cough  high_fever  breathlessness  sweating  malaise  chest_pain  fast_heart_rate  rusty_sputum nan nan nan nan nan nan nan
34,Symtoms are  chills  fatigue  cough  high_fever  breathlessness  sweating  malaise  phlegm  chest_pain  fast_heart_rate  rusty_sputum nan nan nan nan nan nan
34,Symtoms are  chills  fatigue  cough  high_fever  breathlessness  sweating  malaise  phlegm  chest_pain  fast_heart_rate  rusty_sputum nan nan nan nan nan nan
34,Symtoms are  fatigue  cough  high_fever  breathlessness  sweating  malaise  phlegm  chest_pain  fast_heart_rate  rusty_sputum nan nan nan nan nan nan nan
34,Symtoms are  chills  cough  high_fever  breathlessness  sweating  malaise  phlegm  chest_pain  fast_heart_rate  rusty_sputum nan nan nan nan nan nan nan
34,Symtoms are  chills  fatigue  high_fever  breathlessness  sweating  malaise  phlegm  chest_pain  fast_heart_rate  rusty_sputum nan nan nan nan nan nan nan
34,Symtoms are  chills  fatigue  cough  breathlessness  sweating  malaise  phlegm  chest_pain  fast_heart_rate  rusty_sputum nan nan nan nan nan nan nan
34,Symtoms are  chills  fatigue  cough  high_fever  sweating  malaise  phlegm  chest_pain  fast_heart_rate  rusty_sputum nan nan nan nan nan nan nan
34,Symtoms are  chills  fatigue  cough  high_fever  breathlessness  malaise  phlegm  chest_pain  fast_heart_rate  rusty_sputum nan nan nan nan nan nan nan
34,Symtoms are  chills  fatigue  cough  high_fever  breathlessness  sweating  phlegm  chest_pain  fast_heart_rate  rusty_sputum nan nan nan nan nan nan nan
13,Symtoms are  constipation  pain_during_bowel_movements  pain_in_anal_region  bloody_stool  irritation_in_anus nan nan nan nan nan nan nan nan nan nan nan nan
13,Symtoms are  constipation  pain_during_bowel_movements  pain_in_anal_region  bloody_stool  irritation_in_anus nan nan nan nan nan nan nan nan nan nan nan nan
13,Symtoms are  constipation  pain_during_bowel_movements  pain_in_anal_region  bloody_stool  irritation_in_anus nan nan nan nan nan nan nan nan nan nan nan nan
13,Symtoms are  pain_during_bowel_movements  pain_in_anal_region  bloody_stool  irritation_in_anus nan nan nan nan nan nan nan nan nan nan nan nan nan
13,Symtoms are  constipation  pain_in_anal_region  bloody_stool  irritation_in_anus nan nan nan nan nan nan nan nan nan nan nan nan nan
13,Symtoms are  constipation  pain_during_bowel_movements  bloody_stool  irritation_in_anus nan nan nan nan nan nan nan nan nan nan nan nan nan
13,Symtoms are  constipation  pain_during_bowel_movements  pain_in_anal_region  irritation_in_anus nan nan nan nan nan nan nan nan nan nan nan nan nan
13,Symtoms are  constipation  pain_during_bowel_movements  pain_in_anal_region  bloody_stool nan nan nan nan nan nan nan nan nan nan nan nan nan
13,Symtoms are  constipation  pain_during_bowel_movements  pain_in_anal_region  bloody_stool  irritation_in_anus nan nan nan nan nan nan nan nan nan nan nan nan
13,Symtoms are  constipation  pain_during_bowel_movements  pain_in_anal_region  bloody_stool  irritation_in_anus nan nan nan nan nan nan nan nan nan nan nan nan
18,Symtoms are  vomiting  breathlessness  sweating  chest_pain nan nan nan nan nan nan nan nan nan nan nan nan nan
18,Symtoms are  vomiting  breathlessness  sweating  chest_pain nan nan nan nan nan nan nan nan nan nan nan nan nan
18,Symtoms are  breathlessness  sweating  chest_pain nan nan nan nan nan nan nan nan nan nan nan nan nan nan
18,Symtoms are  vomiting  sweating  chest_pain nan nan nan nan nan nan nan nan nan nan nan nan nan nan
18,Symtoms are  vomiting  breathlessness  chest_pain nan nan nan nan nan nan nan nan nan nan nan nan nan nan
18,Symtoms are  vomiting  breathlessness  sweating nan nan nan nan nan nan nan nan nan nan nan nan nan nan
18,Symtoms are  vomiting  breathlessness  sweating  chest_pain nan nan nan nan nan nan nan nan nan nan nan nan nan
18,Symtoms are  breathlessness  sweating  chest_pain nan nan nan nan nan nan nan nan nan nan nan nan nan nan
18,Symtoms are  vomiting  sweating  chest_pain nan nan nan nan nan nan nan nan nan nan nan nan nan nan
18,Symtoms are  vomiting  breathlessness  chest_pain nan nan nan nan nan nan nan nan nan nan nan nan nan nan
39,Symtoms are  fatigue  cramps  bruising  obesity  swollen_legs  swollen_blood_vessels  prominent_veins_on_calf nan nan nan nan nan nan nan nan nan nan
39,Symtoms are  fatigue  cramps  bruising  obesity  swollen_legs  swollen_blood_vessels  prominent_veins_on_calf nan nan nan nan nan nan nan nan nan nan
39,Symtoms are  cramps  bruising  obesity  swollen_legs  swollen_blood_vessels  prominent_veins_on_calf nan nan nan nan nan nan nan nan nan nan nan
39,Symtoms are  fatigue  bruising  obesity  swollen_legs  swollen_blood_vessels  prominent_veins_on_calf nan nan nan nan nan nan nan nan nan nan nan
39,Symtoms are  fatigue  cramps  obesity  swollen_legs  swollen_blood_vessels  prominent_veins_on_calf nan nan nan nan nan nan nan nan nan nan nan
39,Symtoms are  fatigue  cramps  bruising  swollen_legs  swollen_blood_vessels  prominent_veins_on_calf nan nan nan nan nan nan nan nan nan nan nan
39,Symtoms are  fatigue  cramps  bruising  obesity  swollen_blood_vessels  prominent_veins_on_calf nan nan nan nan nan nan nan nan nan nan nan
39,Symtoms are  fatigue  cramps  bruising  obesity  swollen_legs  prominent_veins_on_calf nan nan nan nan nan nan nan nan nan nan nan
39,Symtoms are  fatigue  cramps  bruising  obesity  swollen_legs  swollen_blood_vessels nan nan nan nan nan nan nan nan nan nan nan
39,Symtoms are  fatigue  cramps  bruising  obesity  swollen_legs  prominent_veins_on_calf nan nan nan nan nan nan nan nan nan nan nan
26,Symtoms are  fatigue  weight_gain  cold_hands_and_feets  mood_swings  lethargy  dizziness  puffy_face_and_eyes  enlarged_thyroid  brittle_nails  swollen_extremeties  depression  irritability  abnormal_menstruation nan nan nan nan
26,Symtoms are  fatigue  weight_gain  cold_hands_and_feets  mood_swings  lethargy  dizziness  puffy_face_and_eyes  enlarged_thyroid  brittle_nails  swollen_extremeties  depression  irritability  abnormal_menstruation nan nan nan nan
26,Symtoms are  weight_gain  cold_hands_and_feets  mood_swings  lethargy  dizziness  puffy_face_and_eyes  enlarged_thyroid  brittle_nails  swollen_extremeties  depression  irritability  abnormal_menstruation nan nan nan nan nan
26,Symtoms are  weight_gain  cold_hands_and_feets  mood_swings  lethargy  dizziness  puffy_face_and_eyes  enlarged_thyroid  brittle_nails  swollen_extremeties  depression  irritability  abnormal_menstruation nan nan nan nan nan
26,Symtoms are  fatigue  cold_hands_and_feets  mood_swings  lethargy  dizziness  puffy_face_and_eyes  enlarged_thyroid  brittle_nails  swollen_extremeties  depression  irritability  abnormal_menstruation nan nan nan nan nan
26,Symtoms are  fatigue  weight_gain  mood_swings  lethargy  dizziness  puffy_face_and_eyes  enlarged_thyroid  brittle_nails  swollen_extremeties  depression  irritability  abnormal_menstruation nan nan nan nan nan
26,Symtoms are  fatigue  weight_gain  cold_hands_and_feets  lethargy  dizziness  puffy_face_and_eyes  enlarged_thyroid  brittle_nails  swollen_extremeties  depression  irritability  abnormal_menstruation nan nan nan nan nan
26,Symtoms are  fatigue  weight_gain  cold_hands_and_feets  mood_swings  dizziness  puffy_face_and_eyes  enlarged_thyroid  brittle_nails  swollen_extremeties  depression  irritability  abnormal_menstruation nan nan nan nan nan
26,Symtoms are  fatigue  weight_gain  cold_hands_and_feets  mood_swings  lethargy  puffy_face_and_eyes  enlarged_thyroid  brittle_nails  swollen_extremeties  depression  irritability  abnormal_menstruation nan nan nan nan nan
26,Symtoms are  fatigue  weight_gain  cold_hands_and_feets  mood_swings  lethargy  dizziness  enlarged_thyroid  brittle_nails  swollen_extremeties  depression  irritability  abnormal_menstruation nan nan nan nan nan
24,Symtoms are  fatigue  mood_swings  weight_loss  restlessness  sweating  diarrhoea  fast_heart_rate  excessive_hunger  muscle_weakness  irritability  abnormal_menstruation nan nan nan nan nan nan
24,Symtoms are  fatigue  mood_swings  weight_loss  restlessness  sweating  diarrhoea  fast_heart_rate  excessive_hunger  muscle_weakness  irritability  abnormal_menstruation nan nan nan nan nan nan
24,Symtoms are  mood_swings  weight_loss  restlessness  sweating  diarrhoea  fast_heart_rate  excessive_hunger  muscle_weakness  irritability  abnormal_menstruation nan nan nan nan nan nan nan
24,Symtoms are  fatigue  weight_loss  restlessness  sweating  diarrhoea  fast_heart_rate  excessive_hunger  muscle_weakness  irritability  abnormal_menstruation nan nan nan nan nan nan nan
24,Symtoms are  fatigue  mood_swings  restlessness  sweating  diarrhoea  fast_heart_rate  excessive_hunger  muscle_weakness  irritability  abnormal_menstruation nan nan nan nan nan nan nan
24,Symtoms are  fatigue  mood_swings  weight_loss  sweating  diarrhoea  fast_heart_rate  excessive_hunger  muscle_weakness  irritability  abnormal_menstruation nan nan nan nan nan nan nan
24,Symtoms are  fatigue  mood_swings  weight_loss  restlessness  diarrhoea  fast_heart_rate  excessive_hunger  muscle_weakness  irritability  abnormal_menstruation nan nan nan nan nan nan nan
24,Symtoms are  fatigue  mood_swings  weight_loss  restlessness  sweating  fast_heart_rate  excessive_hunger  muscle_weakness  irritability  abnormal_menstruation nan nan nan nan nan nan nan
24,Symtoms are  fatigue  mood_swings  weight_loss  restlessness  sweating  diarrhoea  excessive_hunger  muscle_weakness  irritability  abnormal_menstruation nan nan nan nan nan nan nan
24,Symtoms are  fatigue  mood_swings  weight_loss  restlessness  sweating  diarrhoea  fast_heart_rate  muscle_weakness  irritability  abnormal_menstruation nan nan nan nan nan nan nan
25,Symtoms are  vomiting  fatigue  anxiety  sweating  headache  nausea  blurred_and_distorted_vision  excessive_hunger  slurred_speech  irritability  palpitations nan nan nan nan nan nan
25,Symtoms are  vomiting  fatigue  anxiety  sweating  headache  nausea  blurred_and_distorted_vision  excessive_hunger  drying_and_tingling_lips  slurred_speech  irritability  palpitations nan nan nan nan nan
25,Symtoms are  vomiting  fatigue  anxiety  sweating  headache  nausea  blurred_and_distorted_vision  excessive_hunger  drying_and_tingling_lips  slurred_speech  irritability  palpitations nan nan nan nan nan
25,Symtoms are  fatigue  anxiety  sweating  headache  nausea  blurred_and_distorted_vision  excessive_hunger  drying_and_tingling_lips  slurred_speech  irritability  palpitations nan nan nan nan nan nan
25,Symtoms are  vomiting  anxiety  sweating  headache  nausea  blurred_and_distorted_vision  excessive_hunger  drying_and_tingling_lips  slurred_speech  irritability  palpitations nan nan nan nan nan nan
25,Symtoms are  vomiting  fatigue  sweating  headache  nausea  blurred_and_distorted_vision  excessive_hunger  drying_and_tingling_lips  slurred_speech  irritability  palpitations nan nan nan nan nan nan
25,Symtoms are  vomiting  fatigue  anxiety  headache  nausea  blurred_and_distorted_vision  excessive_hunger  drying_and_tingling_lips  slurred_speech  irritability  palpitations nan nan nan nan nan nan
25,Symtoms are  vomiting  fatigue  anxiety  sweating  nausea  blurred_and_distorted_vision  excessive_hunger  drying_and_tingling_lips  slurred_speech  irritability  palpitations nan nan nan nan nan nan
25,Symtoms are  vomiting  fatigue  anxiety  sweating  headache  blurred_and_distorted_vision  excessive_hunger  drying_and_tingling_lips  slurred_speech  irritability  palpitations nan nan nan nan nan nan
25,Symtoms are  vomiting  fatigue  anxiety  sweating  headache  nausea  excessive_hunger  drying_and_tingling_lips  slurred_speech  irritability  palpitations nan nan nan nan nan nan
31,Symtoms are  joint_pain  neck_pain  knee_pain  hip_joint_pain  swelling_joints  painful_walking nan nan nan nan nan nan nan nan nan nan nan
31,Symtoms are  joint_pain  neck_pain  knee_pain  hip_joint_pain  swelling_joints  painful_walking nan nan nan nan nan nan nan nan nan nan nan
31,Symtoms are  neck_pain  knee_pain  hip_joint_pain  swelling_joints  painful_walking nan nan nan nan nan nan nan nan nan nan nan nan
31,Symtoms are  joint_pain  knee_pain  hip_joint_pain  swelling_joints  painful_walking nan nan nan nan nan nan nan nan nan nan nan nan
31,Symtoms are  joint_pain  neck_pain  hip_joint_pain  swelling_joints  painful_walking nan nan nan nan nan nan nan nan nan nan nan nan
31,Symtoms are  joint_pain  neck_pain  knee_pain  swelling_joints  painful_walking nan nan nan nan nan nan nan nan nan nan nan nan
31,Symtoms are  joint_pain  neck_pain  knee_pain  hip_joint_pain  painful_walking nan nan nan nan nan nan nan nan nan nan nan nan
31,Symtoms are  joint_pain  neck_pain  knee_pain  hip_joint_pain  swelling_joints nan nan nan nan nan nan nan nan nan nan nan nan
